sp;gen;fam;Growth_Rings;Vessel_porosity;Vessel_arangement;Perforation_plates; Intervessel_pits_arregement;Mean_tangential_diameter_of_vessel_lumina;Ground_tissue_fibres;Septa_in_fibers;Fibre_wall_thickness;Parenchyma_Paratracheal;Type_of_parenchyma_banding;Ray_width;Rays_cellular_composition;list_meanMAP;list_meanMAT;list_meanTS;list_meanPDQ
Abuta_grandifolia;Abuta;MENISPERMACEAE;1;2;3;0;2;2;2;1;2;1;5;2;0;2369.310598;25.64656049;65.67834291;286.5183631
Abuta_rufescens;Abuta;MENISPERMACEAE;0;2;3;0;2;2;1;1;2;0;1;3;4;2421.78125;25.6421627;55.43685872;311.78125
Acalypha_SPP.;Acalypha;EUPHORBIACEAE;1;2;3;1;2;2;1;0;1;0;5;2;5;1664.717934;20.99742953;269.8610763;170.9877031
Acanthosyris_falcata;Acanthosyris;SANTALACEAE;1;2;1;0;2;1;0;1;2;1;4;2;0;960.5588235;23.2877166;343.2170973;96.35294118
Acanthosyris_glabrata;Acanthosyris;SANTALACEAE;1;2;1;0;1;1;0;1;2;1;5;2;2;902.6428571;24.06273261;88.20324503;14.57142857
Acioa_guianensis;Acioa;CHRYSOBALANACEAE;1;2;3;0;2;3;1;1;2;0;2;0;2;2611.909091;26.10803912;49.76604948;244.2727273
Acmanthera_latifolia;Acmanthera;MALPIGHIACEAE;1;2;3;0;2;0;0;0;2;1;5;1;4;2337.55;26.56395359;39.92043819;276.875
Actinocheita_filicina;Actinocheita;ANACARDIACEAE;1;2;3;0;2;1;0;0;1;1;5;1;2;874.5138889;20.83558432;173.52646;24.40277778
Actinostemon_amazonicus;Actinostemon;EUPHORBIACEAE;0;2;1;0;2;1;0;1;2;0;1;1;1;2274.515152;25.97065747;60.09074115;228.1818182
Actinostemon_klotzschii;Actinostemon;EUPHORBIACEAE;0;2;3;0;2;0;0;1;1;0;5;0;5;1330.386207;21.80919475;202.840326;124.0275862
Adelia_SP.;Adelia;EUPHORBIACEAE;1;2;3;0;2;1;0;1;2;0;5;0;2;1706.895639;24.13297089;208.9147569;123.5046729
Adelia_triloba;Adelia;EUPHORBIACEAE;1;2;3;0;2;1;0;1;2;0;2;0;4;2629.425287;24.62890331;72.00462297;185.7097701
Adelobotrys_macrantha;Adelobotrys;MELASTOMATACEAE;1;2;3;0;2;2;0;1;1;1;5;0;1;2667.636364;26.09583667;44.61947634;458.4545455
Adelobotrys_saxosa;Adelobotrys;MELASTOMATACEAE;1;2;3;0;2;1;0;1;1;1;1;0;1;2369.310598;25.64656049;65.67834291;286.5183631
Adenaria_floribunda;Adenaria;LYTHRACEAE;0;2;3;0;2;1;0;0;0;0;5;0;1;2421.78125;25.6421627;55.43685872;311.78125
Adenocalymma_acutissimum;Adenocalymma;BIGNONIACEAE;0;2;1;0;2;2;0;0;1;1;3;2;5;1664.717934;20.99742953;269.8610763;170.9877031
Adenocalymma_divaricatum;Adenocalymma;BIGNONIACEAE;0;1;3;0;2;1;0;1;1;1;5;2;5;960.5588235;23.2877166;343.2170973;96.35294118
Adiscanthus_fusciflorus;Adiscanthus;RUTACEAE;1;2;1;0;2;0;0;1;2;1;5;1;2;902.6428571;24.06273261;88.20324503;14.57142857
Aegiphila_verticillata;Aegiphila;LAMIACEAE;0;2;3;0;2;1;0;1;1;1;5;2;3;2611.909091;26.10803912;49.76604948;244.2727273
Agarista_revoluta;Agarista;ERICACEAE;0;2;3;1;1;1;0;1;1;1;5;2;4;2337.55;26.56395359;39.92043819;276.875
Agonandra_brasiliensis;Agonandra;OPILIACEAE;1;2;3;0;2;1;1;1;2;0;5;1;0;874.5138889;20.83558432;173.52646;24.40277778
Aiouea_impressa;Aiouea;LAURACEAE;1;2;3;0;2;2;0;1;1;1;5;1;2;2274.515152;25.97065747;60.09074115;228.1818182
Alchornea_discolor;Alchornea;EUPHORBIACEAE;1;2;3;0;2;2;0;1;1;0;5;0;1;1330.386207;21.80919475;202.840326;124.0275862
Alchornea_glandulosa;Alchornea;EUPHORBIACEAE;1;2;3;0;2;2;0;1;0;0;5;1;4;1706.895639;24.13297089;208.9147569;123.5046729
Alchornea_latifolia;Alchornea;EUPHORBIACEAE;0;2;3;0;2;3;0;1;0;0;5;0;1;2629.425287;24.62890331;72.00462297;185.7097701
Alchornea_sidifolia;Alchornea;EUPHORBIACEAE;0;2;3;0;2;2;0;1;0;1;5;1;1;2667.636364;26.09583667;44.61947634;458.4545455
Alchornea_triplinervia;Alchornea;EUPHORBIACEAE;1;2;3;0;2;2;1;1;1;1;1;0;2;2369.310598;25.64656049;65.67834291;286.5183631
Alchorneopsis_floribunda;Alchorneopsis;EUPHORBIACEAE;1;2;3;0;2;2;0;1;0;0;3;1;4;2421.78125;25.6421627;55.43685872;311.78125
Alchorneopsis_SPP.;Alchorneopsis;EUPHORBIACEAE;1;2;3;0;2;2;1;1;1;0;5;1;4;1664.717934;20.99742953;269.8610763;170.9877031
Alfaroa_costaricensis;Alfaroa;JUGLANDACEAE;1;2;1;0;2;2;0;1;1;1;1;1;4;960.5588235;23.2877166;343.2170973;96.35294118
Alibertia_curviflora;Alibertia;RUBIACEAE;1;2;3;0;2;1;0;1;2;0;1;1;4;902.6428571;24.06273261;88.20324503;14.57142857
Alibertia_edulis;Alibertia;RUBIACEAE;1;2;3;0;2;2;1;1;2;0;1;1;4;2611.909091;26.10803912;49.76604948;244.2727273
Allantoma_decandra;Allantoma;LECYTHIDACEAE;1;2;3;0;2;2;1;1;1;0;1;1;0;2337.55;26.56395359;39.92043819;276.875
Allantoma_lineata;Allantoma;LECYTHIDACEAE;1;2;3;0;2;1;1;1;1;0;2;1;2;874.5138889;20.83558432;173.52646;24.40277778
Allophylus_cobbe;Allophylus;SAPINDACEAE;1;2;3;0;2;1;0;1;1;1;5;0;0;2274.515152;25.97065747;60.09074115;228.1818182
Allophylus_cominia;Allophylus;SAPINDACEAE;0;2;3;0;2;1;0;0;1;1;5;0;0;1330.386207;21.80919475;202.840326;124.0275862
Allophylus_crassinervis;Allophylus;SAPINDACEAE;1;2;3;0;2;1;0;0;1;1;5;0;5;1706.895639;24.13297089;208.9147569;123.5046729
Allophylus_floribundus;Allophylus;SAPINDACEAE;1;2;3;0;2;1;0;0;1;0;5;0;2;2629.425287;24.62890331;72.00462297;185.7097701
Alseis_peruviana;Alseis;RUBIACEAE;1;2;3;0;2;1;0;0;1;0;5;2;4;2667.636364;26.09583667;44.61947634;458.4545455
Alseis_pickelii;Alseis;RUBIACEAE;0;2;3;0;2;0;1;0;1;0;5;1;3;2369.310598;25.64656049;65.67834291;286.5183631
Alseis_yucatanensis;Alseis;RUBIACEAE;1;2;3;0;2;1;0;1;1;0;5;2;2;2421.78125;25.6421627;55.43685872;311.78125
Alvaradoa_amorphoides;Alvaradoa;PICRAMNIACEAE;1;2;1;0;2;1;1;1;1;0;5;1;2;1664.717934;20.99742953;269.8610763;170.9877031
Amaioua_glomerulata;Amaioua;RUBIACEAE;1;2;3;0;2;1;1;1;2;0;1;2;4;960.5588235;23.2877166;343.2170973;96.35294118
Amaioua_guianensis;Amaioua;RUBIACEAE;1;2;1;0;2;1;1;1;2;0;1;2;4;902.6428571;24.06273261;88.20324503;14.57142857
Amanoa_glaucophylla;Amanoa;PHYLLANTHACEAE;1;2;3;0;2;2;0;1;2;0;5;1;4;2611.909091;26.10803912;49.76604948;244.2727273
Amanoa_guianensis;Amanoa;PHYLLANTHACEAE;1;2;3;0;2;2;0;1;2;0;1;1;4;2337.55;26.56395359;39.92043819;276.875
Ampelocera_edentula;Ampelocera;ULMACEAE;1;2;3;0;2;2;0;1;2;1;3;1;2;874.5138889;20.83558432;173.52646;24.40277778
Ampelocera_hottlei;Ampelocera;ULMACEAE;1;2;3;0;2;1;0;1;1;1;1;2;0;2274.515152;25.97065747;60.09074115;228.1818182
Amphilophium_crucigerum;Amphilophium;BIGNONIACEAE;0;0;1;0;2;3;0;1;1;1;4;2;2;1330.386207;21.80919475;202.840326;124.0275862
Amphipterygium_adstringens;Amphipterygium;ANACARDIACEAE;1;2;3;2;2;1;0;0;1;1;5;2;2;1706.895639;24.13297089;208.9147569;123.5046729
Amphirrhox_longifolia;Amphirrhox;VIOLACEAE;1;2;1;1;0;0;0;0;1;0;5;1;1;2629.425287;24.62890331;72.00462297;185.7097701
Amphitecna_donnell-smithii;Amphitecna;BIGNONIACEAE;1;2;3;0;2;1;0;1;1;1;5;0;0;2667.636364;26.09583667;44.61947634;458.4545455
Amphitecna_regalis;Amphitecna;BIGNONIACEAE;1;2;3;0;2;1;0;1;1;1;0;0;0;2369.310598;25.64656049;65.67834291;286.5183631
Amphitecna_tuxtlensis;Amphitecna;BIGNONIACEAE;1;2;3;0;2;2;0;1;1;1;5;1;0;2421.78125;25.6421627;55.43685872;311.78125
Anacardium_excelsum;Anacardium;ANACARDIACEAE;1;2;3;0;2;2;0;1;1;1;5;1;3;1664.717934;20.99742953;269.8610763;170.9877031
Anacardium_giganteum;Anacardium;ANACARDIACEAE;1;2;3;0;2;2;0;1;1;1;5;1;2;960.5588235;23.2877166;343.2170973;96.35294118
Anacardium_occidentale;Anacardium;ANACARDIACEAE;1;2;3;0;2;3;0;1;1;1;5;1;5;902.6428571;24.06273261;88.20324503;14.57142857
Anacardium_parvifolium;Anacardium;ANACARDIACEAE;1;2;3;0;2;3;0;0;0;1;5;0;3;2611.909091;26.10803912;49.76604948;244.2727273
Anacardium_SPP.;Anacardium;ANACARDIACEAE;1;2;3;0;2;1;0;0;1;1;5;1;3;2337.55;26.56395359;39.92043819;276.875
Anacardium_spruceanum;Anacardium;ANACARDIACEAE;1;2;3;0;2;2;0;1;0;1;5;0;2;874.5138889;20.83558432;173.52646;24.40277778
Anaxagorea_acuminata;Anaxagorea;ANNONACEAE;1;2;3;0;2;1;2;1;1;0;3;2;2;2274.515152;25.97065747;60.09074115;228.1818182
Anaxagorea_dolichocarpa;Anaxagorea;ANNONACEAE;1;2;3;0;2;1;0;1;2;0;3;2;2;1330.386207;21.80919475;202.840326;124.0275862
Anemopaegma_chamberlaynii;Anemopaegma;BIGNONIACEAE;1;2;3;0;2;2;0;0;1;1;5;1;5;1706.895639;24.13297089;208.9147569;123.5046729
Anemopaegma_prostratum;Anemopaegma;BIGNONIACEAE;0;2;3;0;2;2;0;0;1;1;5;2;5;2629.425287;24.62890331;72.00462297;185.7097701
Anemopaegma_SP.;Anemopaegma;BIGNONIACEAE;1;2;3;0;2;2;0;0;1;1;5;2;3;2667.636364;26.09583667;44.61947634;458.4545455
Aniba_affinis;Aniba;LAURACEAE;1;2;3;0;2;2;0;0;2;1;5;1;2;2369.310598;25.64656049;65.67834291;286.5183631
Aniba_canellila;Aniba;LAURACEAE;0;2;1;0;2;2;0;0;2;1;4;1;2;2421.78125;25.6421627;55.43685872;311.78125
Aniba_hypoglauca;Aniba;LAURACEAE;1;2;3;0;2;2;0;0;1;1;5;1;2;1664.717934;20.99742953;269.8610763;170.9877031
Aniba_rosaeodora;Aniba;LAURACEAE;1;2;3;0;2;2;0;0;1;1;5;1;2;960.5588235;23.2877166;343.2170973;96.35294118
Aniba_SPP.;Aniba;LAURACEAE;1;2;1;0;2;2;0;0;1;1;4;1;3;902.6428571;24.06273261;88.20324503;14.57142857
Anisophyllea_manausensis;Anisophyllea;ANISOPHYLLEACEAE;1;2;3;0;2;3;2;1;2;1;1;3;4;2611.909091;26.10803912;49.76604948;244.2727273
Anisophyllea_SPP.;Anisophyllea;ANISOPHYLLEACEAE;1;2;3;0;2;3;1;1;1;0;1;3;2;2337.55;26.56395359;39.92043819;276.875
Annona_cacans;Annona;ANNONACEAE;0;2;3;0;2;1;0;1;1;1;1;2;3;874.5138889;20.83558432;173.52646;24.40277778
Annona_cherimola;Annona;ANNONACEAE;0;2;3;0;2;1;0;1;1;1;4;2;0;2274.515152;25.97065747;60.09074115;228.1818182
Annona_coriacea;Annona;ANNONACEAE;1;2;3;0;2;1;2;1;1;0;3;2;2;1330.386207;21.80919475;202.840326;124.0275862
Annona_crassiflora;Annona;ANNONACEAE;1;2;3;0;2;1;0;1;1;0;1;2;5;1706.895639;24.13297089;208.9147569;123.5046729
Annona_emarginata;Annona;ANNONACEAE;1;2;3;0;2;1;2;1;1;0;1;2;0;2629.425287;24.62890331;72.00462297;185.7097701
Annona_glabra;Annona;ANNONACEAE;1;2;3;0;2;2;2;1;1;1;1;2;2;2667.636364;26.09583667;44.61947634;458.4545455
Annona_hypoglauca;Annona;ANNONACEAE;1;2;3;0;2;2;0;1;1;1;1;2;2;2369.310598;25.64656049;65.67834291;286.5183631
Annona_jahnii;Annona;ANNONACEAE;0;2;3;0;2;2;0;1;1;1;1;2;0;2421.78125;25.6421627;55.43685872;311.78125
Annona_montana;Annona;ANNONACEAE;0;2;3;0;2;2;0;1;1;1;3;2;0;1664.717934;20.99742953;269.8610763;170.9877031
Annona_muricata;Annona;ANNONACEAE;1;2;3;0;2;2;2;1;1;1;2;2;2;960.5588235;23.2877166;343.2170973;96.35294118
Annona_neosericea;Annona;ANNONACEAE;0;2;3;0;2;2;0;1;1;0;1;2;2;902.6428571;24.06273261;88.20324503;14.57142857
Annona_purpurea;Annona;ANNONACEAE;1;2;3;0;2;2;0;1;1;1;1;2;0;2611.909091;26.10803912;49.76604948;244.2727273
Annona_squamosa;Annona;ANNONACEAE;1;2;3;0;2;2;0;1;1;0;3;2;2;2337.55;26.56395359;39.92043819;276.875
Annona_sylvatica;Annona;ANNONACEAE;0;2;3;0;2;1;2;1;0;1;3;2;0;874.5138889;20.83558432;173.52646;24.40277778
Anthodiscus_amazonicus;Anthodiscus;CARYOCARACEAE;1;2;3;0;2;2;0;1;2;1;5;1;4;2274.515152;25.97065747;60.09074115;228.1818182
Anthodiscus_spp.;Anthodiscus;CARYOCARACEAE;1;2;3;0;2;2;0;1;2;1;5;1;4;1330.386207;21.80919475;202.840326;124.0275862
Anthodon_decussatum;Anthodon;CELASTRACEAE;1;2;1;0;2;2;0;1;1;1;4;3;3;1706.895639;24.13297089;208.9147569;123.5046729
Antirhea_jamaicensis;Antirhea;RUBIACEAE;1;2;3;0;2;0;0;0;1;1;4;1;4;2629.425287;24.62890331;72.00462297;185.7097701
Antirhea_SP.;Antirhea;RUBIACEAE;1;2;3;0;2;0;2;1;1;1;5;1;4;2667.636364;26.09583667;44.61947634;458.4545455
Antonia_ovata;Antonia;LOGANIACEAE;1;2;3;0;2;1;0;1;0;0;5;0;5;2369.310598;25.64656049;65.67834291;286.5183631
Antrocaryon_amazonicum;Antrocaryon;ANACARDIACEAE;1;2;3;0;2;2;0;0;1;1;5;1;3;2421.78125;25.6421627;55.43685872;311.78125
Antrocaryon_SPP.;Antrocaryon;ANACARDIACEAE;0;2;3;0;2;2;0;0;1;1;5;2;3;1664.717934;20.99742953;269.8610763;170.9877031
Aparisthmium_cordatum;Aparisthmium;EUPHORBIACEAE;1;2;1;0;2;2;1;1;1;0;1;0;4;960.5588235;23.2877166;343.2170973;96.35294118
Aphananthe_monoica;Aphananthe;CANNABACEAE;0;1;3;0;2;1;0;1;1;1;1;1;2;902.6428571;24.06273261;88.20324503;14.57142857
Aptandra_liriosmoides;Aptandra;OLACACEAE;1;2;3;0;2;2;2;1;2;1;1;1;1;2611.909091;26.10803912;49.76604948;244.2727273
Aptandra_tubicina;Aptandra;OLACACEAE;1;2;1;0;2;2;2;1;2;1;1;1;2;2337.55;26.56395359;39.92043819;276.875
Arbutus_tessellata;Arbutus;ERICACEAE;0;2;3;0;2;1;1;1;1;0;5;1;2;874.5138889;20.83558432;173.52646;24.40277778
Arbutus_xalapensis;Arbutus;ERICACEAE;0;2;3;1;2;0;1;1;1;0;5;2;3;2274.515152;25.97065747;60.09074115;228.1818182
Archytaea_multiflora;Archytaea;BONNETIACEAE;1;2;3;0;2;2;1;1;1;1;5;1;2;1330.386207;21.80919475;202.840326;124.0275862
Artocarpus_altilis;Artocarpus;MORACEAE;1;2;3;0;2;3;0;1;1;1;5;2;2;1706.895639;24.13297089;208.9147569;123.5046729
Aspidosperma_album;Aspidosperma;APOCYNACEAE;1;2;3;0;2;2;1;1;1;1;5;1;2;2629.425287;24.62890331;72.00462297;185.7097701
Aspidosperma_araracanga;Aspidosperma;APOCYNACEAE;0;2;3;0;2;2;1;1;2;1;5;1;2;2667.636364;26.09583667;44.61947634;458.4545455
Aspidosperma_australe;Aspidosperma;APOCYNACEAE;1;2;3;0;2;0;1;1;1;0;4;0;0;2369.310598;25.64656049;65.67834291;286.5183631
Aspidosperma_cuspa;Aspidosperma;APOCYNACEAE;1;2;3;1;2;0;1;1;2;0;5;1;2;2421.78125;25.6421627;55.43685872;311.78125
Aspidosperma_cylindrocarpon;Aspidosperma;APOCYNACEAE;1;2;3;0;2;0;1;1;2;0;5;1;2;1664.717934;20.99742953;269.8610763;170.9877031
Aspidosperma_eburneum;Aspidosperma;APOCYNACEAE;1;2;3;0;2;1;1;1;1;0;5;1;0;960.5588235;23.2877166;343.2170973;96.35294118
Aspidosperma_excelsum;Aspidosperma;APOCYNACEAE;1;2;3;0;2;1;2;1;1;1;5;1;2;902.6428571;24.06273261;88.20324503;14.57142857
Aspidosperma_macrocarpon;Aspidosperma;APOCYNACEAE;1;2;3;0;2;1;1;1;1;0;5;0;0;2611.909091;26.10803912;49.76604948;244.2727273
Aspidosperma_megalocarpon;Aspidosperma;APOCYNACEAE;1;2;3;0;2;2;1;1;1;1;5;1;0;2337.55;26.56395359;39.92043819;276.875
Aspidosperma_nitidum;Aspidosperma;APOCYNACEAE;1;2;3;0;2;2;1;1;2;0;1;1;2;874.5138889;20.83558432;173.52646;24.40277778
Aspidosperma_olivaceum;Aspidosperma;APOCYNACEAE;0;2;3;0;2;1;2;1;1;1;5;0;1;2274.515152;25.97065747;60.09074115;228.1818182
Aspidosperma_parvifolium;Aspidosperma;APOCYNACEAE;1;2;3;0;2;0;2;1;2;0;4;0;0;1330.386207;21.80919475;202.840326;124.0275862
Aspidosperma_polyneuron;Aspidosperma;APOCYNACEAE;1;2;3;0;2;0;2;1;2;1;5;1;2;1706.895639;24.13297089;208.9147569;123.5046729
Aspidosperma_pyricollum;Aspidosperma;APOCYNACEAE;0;2;3;0;2;1;1;1;1;1;5;0;2;2629.425287;24.62890331;72.00462297;185.7097701
Aspidosperma_quebracho-blanco;Aspidosperma;APOCYNACEAE;1;2;3;0;2;2;1;1;2;1;1;1;2;2667.636364;26.09583667;44.61947634;458.4545455
Aspidosperma_ramiflorum;Aspidosperma;APOCYNACEAE;0;2;3;0;2;1;1;1;1;0;5;1;0;2369.310598;25.64656049;65.67834291;286.5183631
Aspidosperma_spruceanum;Aspidosperma;APOCYNACEAE;1;2;3;0;2;2;2;1;1;1;5;1;2;2421.78125;25.6421627;55.43685872;311.78125
Aspidosperma_tomentosum;Aspidosperma;APOCYNACEAE;1;2;3;0;2;1;1;1;1;0;4;1;0;1664.717934;20.99742953;269.8610763;170.9877031
Astronium_fraxinifolium;Astronium;ANACARDIACEAE;1;2;3;0;2;2;0;0;1;1;5;2;3;960.5588235;23.2877166;343.2170973;96.35294118
Astronium_graveolens;Astronium;ANACARDIACEAE;1;2;3;0;2;2;0;0;2;1;1;2;2;902.6428571;24.06273261;88.20324503;14.57142857
Astronium_lecointei;Astronium;ANACARDIACEAE;1;2;3;0;2;2;0;0;2;1;5;1;3;2611.909091;26.10803912;49.76604948;244.2727273
Astronium_SPP.;Astronium;ANACARDIACEAE;0;2;3;0;2;1;0;0;1;1;5;2;2;2337.55;26.56395359;39.92043819;276.875
Astronium_ulei;Astronium;ANACARDIACEAE;1;2;3;0;2;1;0;1;1;1;5;1;3;874.5138889;20.83558432;173.52646;24.40277778
Avicennia_germinans;Avicennia;ACANTHACEAE;1;2;1;0;2;1;0;1;1;1;1;1;1;2274.515152;25.97065747;60.09074115;228.1818182
Avicennia_marina;Avicennia;ACANTHACEAE;1;2;1;0;2;1;0;1;2;1;5;2;5;1330.386207;21.80919475;202.840326;124.0275862
Avicennia_SPP.;Avicennia;ACANTHACEAE;0;2;3;0;2;1;0;0;2;1;5;2;3;1706.895639;24.13297089;208.9147569;123.5046729
Axinaea_nitida;Axinaea;MELASTOMATACEAE;1;2;3;0;2;0;0;1;0;1;5;1;0;2629.425287;24.62890331;72.00462297;185.7097701
Baccharis_crispa;Baccharis;ASTERACEAE;1;2;1;0;2;0;0;1;1;1;5;1;4;2667.636364;26.09583667;44.61947634;458.4545455
Baccharis_dracunculifolia;Baccharis;ASTERACEAE;0;2;2;0;2;0;2;1;1;1;5;1;0;2369.310598;25.64656049;65.67834291;286.5183631
Badiera_SP.;Badiera;POLYGALACEAE;1;2;3;0;2;0;1;1;2;1;5;1;4;2421.78125;25.6421627;55.43685872;311.78125
Bagassa_guianensis;Bagassa;MORACEAE;1;2;3;0;2;3;0;1;1;1;5;2;2;1664.717934;20.99742953;269.8610763;170.9877031
Balfourodendron_riedelianum;Balfourodendron;RUTACEAE;0;2;1;0;2;1;0;1;2;1;4;1;2;960.5588235;23.2877166;343.2170973;96.35294118
Balmea_stormiae;Balmea;RUBIACEAE;1;2;3;0;2;1;0;1;0;0;5;1;4;902.6428571;24.06273261;88.20324503;14.57142857
Banara_guianensis;Banara;SALICACEAE;1;2;3;0;2;1;1;0;1;0;5;2;4;2611.909091;26.10803912;49.76604948;244.2727273
Banara_nitida;Banara;SALICACEAE;1;2;3;0;2;1;0;0;1;0;5;2;4;2337.55;26.56395359;39.92043819;276.875
Banara_SPP.;Banara;SALICACEAE;1;2;3;0;2;1;1;0;1;0;5;2;4;874.5138889;20.83558432;173.52646;24.40277778
Bathysa_sp.;Bathysa;RUBIACEAE;1;2;3;0;2;2;0;0;1;0;5;2;4;2274.515152;25.97065747;60.09074115;228.1818182
Batocarpus_amazonicus;Batocarpus;MORACEAE;1;2;3;0;2;2;0;1;1;1;1;2;3;1330.386207;21.80919475;202.840326;124.0275862
Bauhinia_forficata;Bauhinia;LEGUMINOSAE;1;2;3;0;2;1;0;1;1;1;5;2;2;1706.895639;24.13297089;208.9147569;123.5046729
Bauhinia_rufa;Bauhinia;LEGUMINOSAE;0;2;3;0;2;1;1;1;2;1;4;1;0;2629.425287;24.62890331;72.00462297;185.7097701
Begonia_parviflora;Begonia;BEGONIACEAE;1;2;3;0;0;1;0;1;1;1;5;3;1;2667.636364;26.09583667;44.61947634;458.4545455
Beilschmiedia_rigida;Beilschmiedia;LAURACEAE;0;2;3;0;2;2;0;1;1;1;4;3;2;2369.310598;25.64656049;65.67834291;286.5183631
Beilschmiedia_SP.;Beilschmiedia;LAURACEAE;1;2;3;0;2;2;0;0;1;1;1;1;3;2421.78125;25.6421627;55.43685872;311.78125
Beilschmiedia_sulcata;Beilschmiedia;LAURACEAE;0;2;3;0;2;2;2;1;1;1;4;2;3;1664.717934;20.99742953;269.8610763;170.9877031
Bellucia_grossularioides;Bellucia;MELASTOMATACEAE;1;2;3;0;2;2;0;0;1;1;5;0;5;960.5588235;23.2877166;343.2170973;96.35294118
Bellucia_SPP.;Bellucia;MELASTOMATACEAE;1;2;3;0;2;2;0;0;1;1;5;0;5;902.6428571;24.06273261;88.20324503;14.57142857
Berberis_cuatrecasasii;Berberis;BERBERIDACEAE;1;2;3;0;2;0;2;0;1;0;5;3;3;2611.909091;26.10803912;49.76604948;244.2727273
Berberis_quinquefolia;Berberis;BERBERIDACEAE;0;2;1;0;2;1;2;1;1;0;5;2;3;2337.55;26.56395359;39.92043819;276.875
Berberis_vallensis;Berberis;BERBERIDACEAE;1;2;1;0;2;1;0;0;1;0;5;2;2;874.5138889;20.83558432;173.52646;24.40277778
Bernardia_mexicana;Bernardia;EUPHORBIACEAE;0;2;3;0;2;1;2;1;2;1;5;1;4;2274.515152;25.97065747;60.09074115;228.1818182
Bertholletia_excelsa;Bertholletia;LECYTHIDACEAE;1;2;3;0;2;2;0;1;1;0;2;1;3;1330.386207;21.80919475;202.840326;124.0275862
Bertiera_guianensis;Bertiera;RUBIACEAE;1;2;3;0;2;0;2;1;1;0;5;1;4;1706.895639;24.13297089;208.9147569;123.5046729
Bignonia_aequinoctialis;Bignonia;BIGNONIACEAE;0;2;1;0;2;2;0;0;1;1;4;2;0;2629.425287;24.62890331;72.00462297;185.7097701
Bignonia_corymbosa;Bignonia;BIGNONIACEAE;1;2;3;0;2;2;0;0;1;1;5;2;0;2667.636364;26.09583667;44.61947634;458.4545455
Bignonia_magnifica;Bignonia;BIGNONIACEAE;1;2;3;0;2;2;0;0;1;1;5;1;5;2369.310598;25.64656049;65.67834291;286.5183631
Billia_rosea;Billia;SAPINDACEAE;1;2;3;2;2;1;0;1;1;1;3;0;0;2421.78125;25.6421627;55.43685872;311.78125
Bixa_arborea;Bixa;BIXACEAE;1;2;3;0;2;2;1;1;0;0;5;1;3;1664.717934;20.99742953;269.8610763;170.9877031
Bixa_orellana;Bixa;BIXACEAE;1;2;3;0;2;1;1;1;1;0;5;1;2;960.5588235;23.2877166;343.2170973;96.35294118
Blakea_SPP.;Blakea;MELASTOMATACEAE;1;2;3;0;2;1;0;1;1;1;0;2;1;902.6428571;24.06273261;88.20324503;14.57142857
Blakea_subconnata;Blakea;MELASTOMATACEAE;1;2;3;0;2;1;0;0;2;1;1;0;1;2611.909091;26.10803912;49.76604948;244.2727273
Blastemanthus_grandiflorus;Blastemanthus;OCHNACEAE;1;2;1;0;2;1;2;1;2;1;1;1;4;2337.55;26.56395359;39.92043819;276.875
Blastemanthus_SP.;Blastemanthus;OCHNACEAE;1;2;3;0;2;1;2;1;2;1;4;1;4;874.5138889;20.83558432;173.52646;24.40277778
Bocageopsis_multiflora;Bocageopsis;ANNONACEAE;1;2;3;0;2;2;0;1;2;0;1;2;2;2274.515152;25.97065747;60.09074115;228.1818182
Bocconia_frutescens;Bocconia;PAPAVERACEAE;1;2;3;0;2;2;0;1;1;1;5;3;4;1330.386207;21.80919475;202.840326;124.0275862
Boehmeria_caudata;Boehmeria;URTICACEAE;1;2;3;0;2;1;0;0;1;1;5;2;3;1706.895639;24.13297089;208.9147569;123.5046729
Bonellia_frutescens;Bonellia;PRIMULACEAE;1;2;3;0;2;1;0;0;1;1;5;3;3;2629.425287;24.62890331;72.00462297;185.7097701
Bonnetia_celiae;Bonnetia;BONNETIACEAE;1;2;3;1;2;1;2;1;2;1;5;1;1;2667.636364;26.09583667;44.61947634;458.4545455
Bonnetia_crassa;Bonnetia;BONNETIACEAE;1;2;3;0;2;2;2;1;2;1;5;1;3;2369.310598;25.64656049;65.67834291;286.5183631
Bonnetia_SPP.;Bonnetia;BONNETIACEAE;1;2;1;0;2;1;1;1;1;1;5;1;1;2421.78125;25.6421627;55.43685872;311.78125
Bothriospora_corymbosa;Bothriospora;RUBIACEAE;1;2;3;0;2;1;1;0;1;1;5;2;3;1664.717934;20.99742953;269.8610763;170.9877031
Bougainvillea_spectabilis;Bougainvillea;NYCTAGINACEAE;1;2;3;0;2;2;0;1;2;1;0;1;1;960.5588235;23.2877166;343.2170973;96.35294118
Bourreria_ovata;Bourreria;BORAGINACEAE;1;2;3;0;2;1;2;1;1;1;5;1;2;902.6428571;24.06273261;88.20324503;14.57142857
Bourreria_purpusii;Bourreria;BORAGINACEAE;1;2;3;0;2;0;0;1;2;0;1;1;3;2611.909091;26.10803912;49.76604948;244.2727273
Bouvardia_longiflora;Bouvardia;RUBIACEAE;0;2;3;0;2;0;1;1;1;1;5;0;1;2337.55;26.56395359;39.92043819;276.875
Brachyotum_SPP.;Brachyotum;MELASTOMATACEAE;1;2;3;0;1;0;0;1;1;1;5;1;1;874.5138889;20.83558432;173.52646;24.40277778
Bravaisia_integerrima;Bravaisia;ACANTHACEAE;1;2;3;0;2;2;0;0;1;1;5;2;1;2274.515152;25.97065747;60.09074115;228.1818182
